CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
11320,43,Female,21,1,2,25,Standard,Quarterly,218,29,1
16678,18,Female,5,9,8,8,Standard,Quarterly,712,25,0
14902,53,Female,46,20,8,2,Basic,Annual,509,30,0
60702,53,Male,50,23,7,29,Basic,Quarterly,668,20,1
8162,63,Male,8,16,9,20,Premium,Quarterly,342,15,0
36283,22,Male,28,27,4,26,Standard,Quarterly,356,24,0
52710,54,Female,49,29,8,19,Standard,Quarterly,736,1,1
62227,46,Male,42,15,8,19,Standard,Quarterly,996,17,1
41445,60,Female,34,6,8,1,Standard,Quarterly,616,7,0
43990,38,Male,47,2,0,19,Standard,Quarterly,757,3,0
61983,52,Male,31,6,9,19,Premium,Quarterly,374,26,1
63358,52,Male,34,29,9,21,Standard,Quarterly,267,6,1
11762,19,Female,58,24,6,10,Standard,Monthly,108,5,0
11919,50,Female,47,30,8,27,Standard,Monthly,528,12,1
39753,33,Female,48,26,5,4,Premium,Annual,959,4,0
56321,54,Female,7,30,2,21,Basic,Monthly,162,27,1
24268,40,Female,41,15,7,15,Premium,Monthly,271,19,0
8377,47,Male,31,29,3,8,Basic,Monthly,566,15,0
28677,62,Male,58,16,6,26,Basic,Quarterly,292,10,1
56762,47,Female,39,27,9,30,Premium,Annual,755,30,1
19809,29,Female,15,4,8,2,Basic,Annual,678,23,0
5406,50,Male,52,9,1,13,Standard,Quarterly,181,8,0
45842,61,Female,60,30,3,27,Basic,Monthly,210,6,1
183,33,Female,60,24,10,18,Premium,Monthly,423,24,1
26,65,Female,58,7,3,30,Premium,Annual,166,1,1
6787,27,Male,36,27,2,6,Standard,Monthly,467,1,0
3219,28,Male,34,13,5,27,Premium,Quarterly,213,26,1
7612,26,Female,41,6,5,28,Basic,Annual,803,24,1
36441,56,Female,4,1,7,1,Standard,Quarterly,613,28,1
49097,64,Female,54,21,8,18,Basic,Monthly,811,10,1
59284,44,Female,10,18,7,30,Standard,Monthly,125,10,1
2102,59,Female,33,4,2,2,Basic,Annual,373,4,0
28307,46,Male,55,14,1,15,Basic,Annual,324,16,0
13714,43,Female,7,5,1,4,Standard,Annual,214,4,0
47319,59,Male,46,22,6,29,Standard,Annual,333,14,1
5091,32,Male,22,27,2,24,Premium,Monthly,582,23,0
57631,33,Male,58,3,6,21,Standard,Monthly,451,7,1
1465,33,Male,21,19,9,20,Basic,Quarterly,156,26,0
51825,21,Female,56,26,9,18,Standard,Quarterly,224,13,1
24875,50,Female,33,26,6,14,Standard,Monthly,767,10,0
6098,48,Female,19,5,1,1,Basic,Quarterly,760,11,0
17770,52,Female,22,4,1,16,Basic,Quarterly,473,30,0
45436,35,Male,20,8,7,25,Standard,Monthly,149,19,0
47386,51,Female,50,26,1,26,Standard,Monthly,539,22,1
36833,64,Female,50,5,4,30,Standard,Quarterly,701,11,1
12993,36,Female,9,22,10,25,Standard,Monthly,415,7,1
12170,55,Male,35,28,3,19,Standard,Quarterly,428,13,0
59591,65,Male,14,5,10,27,Premium,Quarterly,516,20,1
23887,20,Male,52,3,3,15,Premium,Annual,597,11,0
8217,49,Male,27,23,10,8,Basic,Monthly,180,24,0
2990,23,Male,52,24,5,9,Premium,Annual,799,27,0
56857,26,Female,27,15,8,19,Standard,Annual,363,15,1
62512,24,Male,54,29,9,22,Premium,Annual,610,2,1
15457,47,Female,6,11,0,25,Standard,Quarterly,933,3,0
30232,39,Female,59,24,3,24,Standard,Quarterly,263,13,1
46283,62,Female,17,5,4,15,Standard,Monthly,493,6,1
46639,32,Male,30,19,5,30,Premium,Annual,701,28,1
51457,60,Female,13,25,2,27,Basic,Monthly,448,27,1
26251,48,Male,17,12,3,4,Standard,Annual,559,19,0
54511,52,Female,5,9,1,26,Standard,Monthly,639,22,1
63006,31,Male,49,10,9,29,Basic,Quarterly,577,15,1
11426,65,Female,19,4,10,19,Premium,Monthly,536,21,1
51601,56,Male,30,26,10,24,Basic,Monthly,788,21,1
6507,65,Male,24,19,10,13,Premium,Annual,967,24,0
35268,20,Female,52,30,10,25,Premium,Annual,974,6,1
42229,51,Female,20,21,6,19,Standard,Monthly,572,26,0
31200,56,Male,32,5,2,8,Premium,Quarterly,472,23,0
56539,35,Male,32,14,10,30,Standard,Quarterly,310,6,1
58500,20,Female,46,25,7,19,Basic,Monthly,654,1,1
13498,29,Male,54,19,10,24,Premium,Monthly,274,8,1
33407,50,Female,31,15,8,25,Basic,Quarterly,753,26,1
52277,62,Female,55,27,0,26,Premium,Monthly,134,28,1
51428,27,Female,39,27,5,18,Standard,Monthly,305,29,1
35754,47,Female,17,10,9,0,Premium,Monthly,627,17,0
25547,39,Female,45,26,0,18,Basic,Quarterly,297,29,0
48291,28,Female,13,28,3,22,Premium,Quarterly,131,30,1
18898,48,Female,1,10,4,21,Basic,Quarterly,234,22,1
44405,27,Male,9,22,2,15,Standard,Quarterly,852,6,0
15482,18,Male,18,28,4,18,Premium,Quarterly,492,15,0
22734,20,Male,47,2,2,10,Standard,Quarterly,462,2,0
22885,64,Male,49,6,4,12,Standard,Quarterly,159,17,0
1278,19,Male,19,20,3,26,Premium,Monthly,224,22,0
36827,43,Male,46,10,2,30,Premium,Monthly,325,9,0
54733,18,Female,29,21,3,25,Basic,Annual,479,24,1
6422,54,Female,57,2,8,11,Standard,Annual,119,12,1
62171,36,Female,11,5,3,29,Premium,Monthly,364,16,1
38313,63,Female,25,28,7,4,Basic,Quarterly,383,1,0
35178,35,Female,35,17,10,16,Premium,Monthly,143,30,1
15368,20,Male,31,20,5,21,Premium,Annual,609,18,1
33069,26,Female,43,20,5,12,Premium,Quarterly,370,11,0
467,58,Female,38,6,9,29,Standard,Annual,284,29,1
44468,45,Male,6,26,8,20,Basic,Annual,290,30,0
24910,37,Male,7,18,3,2,Premium,Annual,438,21,0
17343,63,Female,8,23,6,19,Premium,Quarterly,486,26,0
23899,21,Male,14,20,5,24,Standard,Annual,547,11,0
34628,42,Female,31,11,10,9,Premium,Quarterly,278,13,0
19742,49,Male,8,30,5,30,Premium,Quarterly,350,16,0
26301,62,Male,55,29,4,18,Standard,Quarterly,210,5,0
63581,43,Male,40,1,3,17,Basic,Annual,218,30,1
59476,57,Male,55,11,10,21,Premium,Annual,606,5,1
38363,50,Male,15,28,2,2,Basic,Annual,139,2,0
35096,60,Male,11,7,0,21,Basic,Monthly,528,1,0
51581,25,Female,18,11,9,29,Standard,Quarterly,429,4,1
56878,22,Male,41,2,9,25,Premium,Quarterly,919,18,1
54445,43,Female,9,1,10,25,Premium,Annual,839,30,1
5292,21,Male,9,18,6,22,Standard,Monthly,409,3,0
58100,25,Male,38,11,7,26,Premium,Annual,605,12,1
36437,27,Female,31,20,0,1,Basic,Monthly,772,18,0
18367,56,Male,17,25,0,2,Standard,Quarterly,242,16,0
46958,37,Male,28,3,8,24,Premium,Annual,165,17,1
58639,55,Male,30,1,7,25,Premium,Quarterly,476,10,1
35578,43,Male,5,9,7,25,Standard,Monthly,825,9,0
62430,54,Male,41,25,9,28,Standard,Quarterly,659,18,1
40398,34,Female,13,28,8,5,Standard,Monthly,912,2,0
39971,45,Male,49,15,1,11,Premium,Monthly,840,26,0
50034,62,Male,19,1,9,1,Premium,Quarterly,673,8,1
16293,45,Female,13,30,4,4,Basic,Quarterly,865,7,0
12491,25,Male,7,28,4,16,Premium,Annual,100,6,0
36857,58,Male,49,27,8,2,Basic,Annual,804,8,0
5803,21,Female,52,1,1,26,Premium,Annual,816,15,0
58596,55,Female,36,3,4,20,Standard,Annual,910,5,1
9834,41,Male,31,11,5,15,Premium,Annual,385,14,0
54294,52,Female,55,4,5,16,Standard,Annual,460,26,1
20275,29,Female,53,9,9,24,Premium,Quarterly,264,19,1
11992,46,Female,2,1,8,27,Premium,Quarterly,453,16,1
4782,49,Female,54,20,0,2,Standard,Quarterly,916,3,0
37769,38,Male,44,1,8,1,Standard,Quarterly,526,3,0
37792,49,Male,6,21,4,24,Basic,Quarterly,367,1,0
61727,21,Female,36,27,4,27,Standard,Annual,425,9,1
29518,59,Male,13,3,8,19,Basic,Quarterly,886,9,1
30822,24,Male,34,27,0,28,Basic,Quarterly,718,9,0
1002,48,Male,34,10,2,1,Basic,Monthly,522,29,0
31767,49,Female,56,9,8,16,Basic,Annual,514,23,1
7510,38,Female,23,21,0,21,Premium,Monthly,393,22,1
43286,60,Male,51,13,1,13,Standard,Monthly,323,5,0
33411,22,Female,12,4,9,9,Standard,Monthly,445,20,0
2858,39,Female,52,10,8,4,Standard,Annual,846,3,0
3425,25,Female,35,19,0,25,Basic,Annual,622,22,0
33771,58,Male,21,12,0,20,Premium,Annual,302,11,0
33455,34,Female,23,10,5,0,Premium,Monthly,519,6,0
10860,51,Male,17,27,7,30,Basic,Annual,334,9,0
58190,31,Female,27,9,8,27,Basic,Quarterly,499,21,1
29732,40,Male,42,5,6,22,Standard,Annual,235,23,1
3620,30,Male,54,11,4,23,Standard,Annual,465,12,0
7331,56,Female,42,17,9,11,Standard,Quarterly,299,15,0
45664,32,Male,49,23,6,4,Basic,Quarterly,280,15,0
18963,47,Male,1,10,6,13,Standard,Annual,608,23,0
15372,35,Female,41,13,10,23,Standard,Monthly,246,4,1
26051,63,Female,41,27,3,26,Standard,Annual,827,4,0
4477,39,Female,34,15,6,20,Basic,Quarterly,943,20,1
30296,45,Female,54,18,0,27,Basic,Quarterly,681,18,0
2549,62,Male,34,30,5,15,Premium,Annual,583,26,0
32927,23,Female,54,11,8,8,Standard,Monthly,529,10,0
19892,43,Male,34,7,2,28,Basic,Monthly,521,13,0
10125,54,Female,19,3,4,4,Standard,Quarterly,930,8,1
62130,65,Female,1,1,10,22,Standard,Quarterly,111,29,1
28136,50,Female,30,22,3,19,Standard,Annual,940,30,0
34490,38,Female,49,3,9,23,Basic,Quarterly,580,7,1
39287,30,Female,30,12,5,25,Basic,Quarterly,806,15,1
50711,52,Female,30,2,9,29,Basic,Annual,729,21,1
45074,21,Male,8,14,7,15,Standard,Annual,103,16,0
41930,56,Male,39,14,5,1,Basic,Monthly,453,11,0
35292,38,Male,33,13,6,9,Basic,Annual,472,28,0
6470,36,Male,46,23,0,22,Standard,Quarterly,581,28,0
44766,43,Female,37,10,7,8,Premium,Monthly,708,15,0
37615,52,Female,24,13,2,13,Basic,Monthly,147,18,0
45281,28,Female,52,6,6,1,Premium,Quarterly,798,30,0
40619,34,Male,52,14,9,14,Standard,Annual,698,17,0
15940,28,Male,48,21,3,6,Basic,Monthly,796,18,0
29202,50,Male,44,6,1,2,Standard,Quarterly,761,12,0
47341,63,Female,54,23,8,21,Basic,Annual,721,18,1
15171,52,Male,33,29,6,26,Standard,Annual,453,16,1
1005,41,Male,32,12,3,15,Standard,Monthly,856,29,0
24112,21,Male,13,17,0,21,Basic,Monthly,991,10,0
51750,52,Female,31,10,5,18,Premium,Annual,375,26,1
61759,52,Male,19,1,4,2,Premium,Monthly,190,6,1
49987,36,Female,34,12,5,22,Premium,Quarterly,216,10,1
57699,51,Female,58,25,9,27,Premium,Annual,730,22,1
12797,24,Male,54,27,9,9,Standard,Monthly,606,23,0
1248,47,Male,27,9,1,12,Premium,Quarterly,473,2,0
28190,36,Male,16,10,7,8,Basic,Annual,181,18,0
63337,53,Female,46,4,6,9,Basic,Annual,578,16,1
15826,42,Female,60,8,3,4,Basic,Monthly,470,1,0
12169,25,Female,20,20,9,14,Premium,Monthly,346,2,0
25297,22,Female,4,3,7,25,Standard,Annual,130,16,1
20778,39,Male,48,25,1,17,Premium,Monthly,153,30,0
10797,63,Female,23,18,7,3,Basic,Quarterly,105,29,0
40551,58,Male,39,19,2,7,Premium,Annual,339,24,0
201,36,Male,24,29,1,26,Premium,Monthly,566,8,0
37220,28,Male,22,9,2,24,Standard,Monthly,946,14,0
9835,39,Male,3,29,8,0,Premium,Annual,355,4,0
9270,29,Male,7,18,3,1,Premium,Annual,314,17,0
58309,32,Male,35,30,7,27,Basic,Annual,847,3,1
23708,38,Female,33,15,9,27,Standard,Monthly,329,25,1
24129,54,Male,44,2,8,8,Standard,Monthly,155,17,1
55920,64,Female,35,19,7,18,Premium,Quarterly,658,11,1
25558,51,Female,28,5,4,17,Basic,Quarterly,209,30,1
25236,28,Female,47,10,4,21,Basic,Quarterly,760,6,0
9005,59,Male,60,13,1,13,Standard,Quarterly,186,14,0
46275,34,Female,35,20,7,20,Basic,Annual,684,20,1
3806,46,Male,39,16,8,28,Premium,Annual,283,18,1
22266,27,Male,40,4,6,17,Premium,Annual,574,23,1
61589,54,Male,32,29,6,23,Basic,Monthly,290,17,1
28386,41,Female,19,5,6,1,Premium,Monthly,617,5,0
25666,46,Male,52,23,5,28,Premium,Annual,491,19,1
48442,64,Female,56,26,10,27,Premium,Annual,966,24,1
22169,41,Female,40,8,4,15,Premium,Monthly,440,28,0
32656,22,Male,46,20,9,20,Premium,Monthly,585,17,1
30864,46,Female,57,25,9,2,Standard,Quarterly,199,24,0
53770,34,Female,32,15,7,18,Premium,Monthly,102,21,1
30572,30,Female,60,19,3,4,Standard,Monthly,509,25,0
41619,56,Male,6,3,1,17,Standard,Quarterly,378,16,0
49111,38,Male,38,10,5,17,Premium,Annual,886,30,1
59662,63,Male,23,1,8,28,Standard,Annual,496,2,1
28035,30,Female,50,13,10,11,Standard,Monthly,909,4,0
43275,25,Female,27,6,1,1,Standard,Annual,430,29,0
52328,33,Female,28,17,10,16,Premium,Monthly,842,24,1
51235,23,Male,51,1,10,26,Standard,Annual,673,1,1
26227,44,Female,52,13,6,11,Basic,Quarterly,389,24,0
23488,53,Female,43,16,2,22,Basic,Annual,987,8,0
15127,24,Female,16,27,6,27,Standard,Monthly,809,25,1
26540,30,Male,36,3,0,20,Premium,Annual,673,21,0
9457,65,Male,51,5,5,20,Basic,Monthly,531,1,1
29470,63,Female,38,25,8,1,Premium,Annual,848,14,0
3517,31,Female,48,7,9,25,Standard,Quarterly,698,16,1
11211,35,Female,48,16,7,21,Basic,Quarterly,354,7,1
51930,61,Female,51,15,5,28,Premium,Quarterly,442,21,1
35883,26,Female,34,23,1,15,Premium,Monthly,386,25,0
61037,18,Female,14,13,9,29,Premium,Annual,190,2,1
30028,39,Female,11,5,1,4,Basic,Quarterly,552,6,0
19759,61,Male,37,16,9,23,Basic,Annual,299,3,1
12612,47,Female,46,11,10,14,Premium,Annual,819,21,0
39959,57,Female,58,9,4,13,Basic,Monthly,638,7,0
24853,59,Male,32,25,2,16,Premium,Annual,439,16,0
41533,26,Female,46,16,9,7,Premium,Quarterly,380,1,0
17305,61,Female,59,1,7,26,Standard,Quarterly,201,21,1
54246,37,Female,52,11,8,27,Standard,Quarterly,864,16,1
14707,50,Female,31,4,6,26,Premium,Monthly,529,28,1
60574,63,Female,56,16,6,24,Basic,Annual,440,25,1
4211,22,Female,59,6,7,28,Basic,Annual,497,26,1
46470,44,Female,27,28,9,23,Basic,Annual,181,12,1
18621,45,Male,31,18,3,19,Standard,Quarterly,137,24,0
4883,30,Female,14,10,9,22,Basic,Annual,981,21,0
34994,44,Female,55,16,3,0,Standard,Quarterly,810,9,0
22260,39,Female,13,25,6,17,Standard,Annual,491,8,0
4982,54,Female,13,12,5,16,Premium,Annual,212,1,0
6365,64,Male,47,20,8,17,Basic,Quarterly,589,3,1
36881,26,Male,43,29,8,5,Basic,Annual,270,20,0
26646,32,Female,24,23,2,17,Premium,Annual,728,13,0
10629,52,Female,56,6,8,27,Premium,Quarterly,473,2,1
8897,54,Male,30,27,8,29,Standard,Monthly,130,2,1
33706,49,Male,59,2,8,27,Premium,Quarterly,576,3,1
51466,58,Female,36,12,0,27,Premium,Monthly,867,7,1
11633,49,Male,54,16,0,28,Basic,Annual,401,22,0
62093,21,Female,33,29,10,29,Standard,Quarterly,341,26,1
17607,56,Male,9,13,7,11,Premium,Annual,238,11,0
41551,54,Male,49,9,3,5,Basic,Monthly,786,20,0
36234,34,Male,60,25,3,4,Basic,Quarterly,453,18,0
36486,24,Male,44,12,0,22,Premium,Annual,568,8,0
